GEOID,TotalPopulation,WhiteP,BlackP,AsianP,HispP,18to24P,Ovr65P,MHSdP,MedInc,HighRiskJobP,Unemployment,PovP,NoIntP
17031420300,2495.0,41.00200400801603,33.66733466933868,17.394789579158317,7.014028056112225,56.673346693386776,7.615230460921843,26.894865525672373,12090.0,12.362030905077262,12.974976830398518,16.141732283464567,4.0
17031420400,1327.0,30.067822155237376,47.40015071590053,15.297663903541824,15.674453654860589,15.146948003014318,16.729464958553127,33.333333333333336,23505.0,4.703476482617587,12.67605633802817,19.51219512195122,13.82228490832158
17031420500,2040.0,2.0588235294117645,96.96078431372548,0.0,1.6176470588235294,6.2745098039215685,23.823529411764707,38.171355498721226,19900.0,32.41279069767442,34.413727359389895,30.060120240480963,22.52851711026616
17031420600,2663.0,2.253098009763425,88.47164851671047,0.0,0.6383777694329703,8.711978971085243,7.622981599699587,44.00963275135461,24844.0,25.34562211981567,24.25828970331588,21.54398563734291,1.4198782961460445
17031420700,2274.0,0.13192612137203166,93.49164467897977,0.0,2.330694810905893,5.496921723834652,9.19085312225154,49.44375772558715,20755.0,31.964483906770255,19.556285949055052,37.47323340471092,17.682403433476395
17031420800,2322.0,4.0051679586563305,88.0275624461671,0.0,0.0,9.732988802756244,12.919896640826874,40.39379474940334,22987.0,19.16583912611718,13.202933985330073,17.727272727272727,4.984093319194061
17031421200,1986.0,0.5035246727089627,95.21651560926486,0.0,0.3021148036253776,29.959718026183282,8.761329305135952,61.60377358490566,22623.0,4.0,10.021097046413502,4.984423676012461,10.595065312046444
17031430101,3468.0,0.31718569780853517,98.01038062283737,0.7497116493656286,2.739331026528258,7.756632064590542,13.17762399077278,34.92783505154639,27560.0,23.103688239387612,23.645058448459086,24.46958981612447,6.598984771573604
17031430102,3542.0,4.573687182382835,90.03387916431394,0.028232636928289104,1.7786561264822134,9.260304912478826,24.957651044607566,31.91790516631281,40435.0,24.707602339181285,10.0,28.668171557562076,11.655683690280066
17031430200,5455.0,10.302474793767185,87.46104491292392,0.6782768102658112,5.114573785517874,3.3363886342804765,19.46837763519707,36.509009009009006,32754.0,17.38800303720577,18.88412017167382,21.895424836601308,14.6503884572697
17031430300,2611.0,2.3745691306013024,97.24243584833397,0.038299502106472615,2.48946763692072,8.847184986595174,8.119494446572194,39.04761904761905,33078.0,19.15983606557377,17.05685618729097,20.973154362416107,2.881844380403458
17031430400,2999.0,3.5345115038346115,90.59686562187396,0.0,2.0006668889629875,6.7689229743247745,15.538512837612538,42.74670304683947,24949.0,13.116057233704293,7.658643326039387,19.402985074626866,20.715350223546945
17031430500,3882.0,0.5667181865018032,96.85729005667181,0.0,1.2622359608449254,6.697578567748583,13.317877382792375,48.37988826815643,20393.0,9.808259587020649,25.501583949313623,30.717185385656293,17.727025557368133
17031430600,2218.0,2.5247971145175834,91.11812443642921,0.3155996393146979,3.4715960324616773,8.025247971145175,14.743011722272318,23.773324118866622,37927.0,17.558886509635975,12.628624883068287,17.19858156028369,7.885304659498208
17031430700,2256.0,5.1861702127659575,92.10992907801419,0.0,2.881205673758865,12.455673758865249,19.148936170212767,33.41433778857837,27396.0,26.706231454005934,28.39943342776204,17.151162790697676,4.059328649492584
17031430800,2016.0,0.0,100.0,0.0,1.3888888888888888,12.847222222222221,18.00595238095238,28.612099644128115,30767.0,19.057377049180328,13.418803418803419,26.89243027888446,9.47109471094711
17031430900,1681.0,0.6543723973825104,97.67995240928019,0.0594883997620464,0.0,3.2123735871505055,20.99940511600238,32.121212121212125,33165.0,13.389830508474576,15.079365079365079,13.687150837988828,15.358361774744028
17031431200,2399.0,0.6252605252188412,97.9991663192997,0.0,0.0,2.0425177157148813,31.26302626094206,28.841716658975542,38702.0,24.796747967479675,11.6361071932299,4.927007299270073,5.633802816901408
17031431301,3555.0,4.725738396624473,92.77074542897327,0.9282700421940928,1.5471167369901546,16.962025316455698,9.817158931082982,47.16329551060681,26885.0,15.2046783625731,16.317767042404725,13.048780487804878,13.072378138847858
